SHBLON,SHBLAT,EHBLON,EHBLAT,count
121.15409575773917,31.295022299449798,121.15409575773917,31.277035878624105,11
121.46884914621349,31.232069826559876,121.40589846851861,31.268042668211258,11
121.47934092582929,31.22307661614703,121.51081626467672,31.25005624738557,11
121.22753821504983,31.232069826559876,121.1960628762024,31.232069826559876,11
121.45835736659767,31.304015509862644,121.41639024813443,31.33099514110118,11
121.384914909287,31.151130932844264,121.42688202775024,31.1781105640828,11
121.52130804429254,31.070192039128653,121.52130804429254,31.09717167036719,11
121.37442312967119,31.313008720275487,121.41639024813443,31.295022299449798,11
121.52130804429254,31.061198828715806,121.48983270544511,31.088178459954342,11
121.57376694237159,31.151130932844264,121.59475050160322,31.16012414325711,11
121.6891765181455,31.22307661614703,121.69966829776132,31.232069826559876,11
121.39540668890281,31.259049457798415,121.46884914621349,31.214083405734186,11
121.37442312967119,31.241063036972722,121.39540668890281,31.20509019532134,11
121.51081626467672,31.295022299449798,121.44786558698186,31.277035878624105,11
121.37442312967119,31.106164880780035,121.32196423159213,31.115158091192882,11
121.65770117929807,31.22307661614703,121.66819295891389,31.20509019532134,11
121.47934092582929,31.232069826559876,121.52130804429254,31.22307661614703,11
121.47934092582929,31.232069826559876,121.52130804429254,31.277035878624105,11
121.25901355389728,31.088178459954342,121.23802999466565,31.106164880780035,11
121.30098067236051,31.05220561830296,121.32196423159213,31.043212407890113,11
121.32196423159213,31.187103774495647,121.35343957043956,31.169117353669957,11
121.62622584045064,31.16012414325711,121.63671762006645,31.187103774495647,11
121.42688202775024,31.12415130160573,121.44786558698186,31.16012414325711,11
121.35343957043956,31.13314451201857,121.36393135005538,31.09717167036719,11
121.40589846851861,31.402940824403945,121.42688202775024,31.402940824403945,11
121.40589846851861,31.348981561926873,121.43737380736606,31.357974772339716,11
121.54229160352416,31.33099514110118,121.48983270544511,31.348981561926873,11
121.44786558698186,31.232069826559876,121.384914909287,31.22307661614703,11
121.50032448506091,31.322001930688334,121.44786558698186,31.348981561926873,11
121.33245601120795,31.268042668211258,121.26950533351308,31.268042668211258,11
121.54229160352416,31.33099514110118,121.50032448506091,31.357974772339716,11
121.47934092582929,31.22307661614703,121.51081626467672,31.22307661614703,11
121.40589846851861,31.357974772339716,121.41639024813443,31.37596119316541,11
121.51081626467672,31.304015509862644,121.50032448506091,31.357974772339716,11
121.47934092582929,31.232069826559876,121.54229160352416,31.28602908903695,11
121.40589846851861,31.142137722431418,121.43737380736606,31.088178459954342,11
121.23802999466565,30.980259935000195,121.20655465581822,31.016232776651577,11
121.50032448506091,31.322001930688334,121.45835736659767,31.277035878624105,11
121.39540668890281,31.232069826559876,121.32196423159213,31.259049457798415,11
121.27999711312889,31.322001930688334,121.30098067236051,31.295022299449798,11
121.21704643543403,31.061198828715806,121.1960628762024,31.070192039128653,11
121.36393135005538,31.142137722431418,121.384914909287,31.1781105640828,11
121.27999711312889,31.025225987064424,121.23802999466565,31.043212407890113,11
121.50032448506091,31.304015509862644,121.53179982390834,31.339988351514027,11
121.43737380736606,31.28602908903695,121.384914909287,31.20509019532134,11
121.57376694237159,31.12415130160573,121.59475050160322,31.09717167036719,11
121.54229160352416,31.214083405734186,121.57376694237159,31.241063036972722,11
121.61573406083482,31.339988351514027,121.60524228121902,31.339988351514027,11
121.37442312967119,31.241063036972722,121.42688202775024,31.259049457798415,11
121.25901355389728,30.998246355825884,121.26950533351308,31.025225987064424,11
121.57376694237159,31.214083405734186,121.57376694237159,31.25005624738557,11
121.37442312967119,31.025225987064424,121.384914909287,31.00723956623873,11
121.37442312967119,31.241063036972722,121.42688202775024,31.268042668211258,11
121.61573406083482,31.33099514110118,121.5842587219874,31.33099514110118,11
121.66819295891389,31.16012414325711,121.69966829776132,31.1781105640828,11
121.34294779082376,31.277035878624105,121.31147245197633,31.277035878624105,11
121.34294779082376,31.313008720275487,121.37442312967119,31.33099514110118,11
121.46884914621349,31.232069826559876,121.52130804429254,31.22307661614703,11
121.44786558698186,31.16012414325711,121.41639024813443,31.20509019532134,11
121.64720939968227,31.115158091192882,121.63671762006645,31.13314451201857,11
121.60524228121902,31.295022299449798,121.5842587219874,31.339988351514027,11
121.1855710965866,31.13314451201857,121.1855710965866,31.12415130160573,11
121.30098067236051,31.241063036972722,121.26950533351308,31.259049457798415,11
121.57376694237159,31.322001930688334,121.56327516275577,31.33099514110118,11
121.61573406083482,31.196096984908493,121.64720939968227,31.196096984908493,11
121.73114363660875,31.232069826559876,121.72065185699294,31.232069826559876,11
121.31147245197633,31.025225987064424,121.30098067236051,31.070192039128653,11
121.46884914621349,31.196096984908493,121.42688202775024,31.22307661614703,11
121.50032448506091,31.313008720275487,121.37442312967119,31.313008720275487,11
121.36393135005538,31.13314451201857,121.40589846851861,31.106164880780035,11
121.43737380736606,31.28602908903695,121.34294779082376,31.28602908903695,11
121.16458753735498,31.366967982752563,121.16458753735498,31.366967982752563,11
121.39540668890281,31.232069826559876,121.40589846851861,31.268042668211258,11
121.45835736659767,31.295022299449798,121.40589846851861,31.277035878624105,11
121.57376694237159,31.13314451201857,121.54229160352416,31.142137722431418,11
121.43737380736606,31.259049457798415,121.54229160352416,31.20509019532134,11
121.41639024813443,31.420927245229638,121.41639024813443,31.402940824403945,11
121.5842587219874,31.115158091192882,121.56327516275577,31.16012414325711,11
121.50032448506091,31.313008720275487,121.52130804429254,31.259049457798415,11
121.61573406083482,31.187103774495647,121.60524228121902,31.169117353669957,11
121.32196423159213,31.196096984908493,121.34294779082376,31.196096984908493,11
121.47934092582929,31.232069826559876,121.35343957043956,31.187103774495647,11
