origin_port,grid_id,grid_center_lon,grid_center_lat,energy_type,emission_standard,type,trip_count,vehicle_count_x
外5,G5_2701_738,121.33993700244436,31.45897240388786,柴油,国五,集卡,5,5
外1,G5_2706_734,121.56451582347424,31.30559199950064,柴油,国四,集卡,5,4
外5,G5_2705_736,121.51960005926826,31.382313508724522,柴油,国六,集卡,5,5
外6,G5_2709_740,121.69926311609218,31.535568598975548,柴油,国六,普通货车,5,4
外6,G5_2708_737,121.65434735188619,31.420650788451876,柴油,国五,普通货车,5,1
外4,G5_2699_729,121.25010547403241,31.11351485908563,电动,新能源,未知,5,5
外6,G5_2699_733,121.25010547403241,31.267207791637656,柴油,国五,普通货车,5,2
外6,G5_2700_732,121.2950212382384,31.228807962750448,柴油,国六,客车,5,5
外4,G5_2699_727,121.25010547403241,31.036574885517357,其他,未知,未知,5,3
外2,G5_2712_723,121.83401040871009,30.882508365567617,电动,新能源,未知,5,5
外1,G5_2697_736,121.16027394562046,31.382313508724522,柴油,国五,集卡,5,5
外1,G5_2700_726,121.2950212382384,30.99808156047971,柴油,国五,集卡,5,5
外6,G5_2710_736,121.74417888029814,31.382313508724522,柴油,国六,普通货车,5,4
外1,G5_2709_732,121.69926311609218,31.228807962750448,柴油,国四,集卡,5,5
外5,G5_2713_722,121.87892617291608,30.843952931191293,柴油,国五,集卡,5,5
外6,G5_2698_731,121.20518970982643,31.190392523736996,柴油,国六,普通货车,5,2
外5,G5_2713_723,121.87892617291608,30.882508365567617,其他,未知,未知,5,5
外5,G5_2701_726,121.33993700244436,30.99808156047971,柴油,国六,集卡,5,4
外1,G5_2708_731,121.65434735188619,31.190392523736996,柴油,国六,集卡,5,4
外4,G5_2702_736,121.38485276665034,31.382313508724522,其他,未知,未知,5,4
外6,G5_2705_734,121.51960005926826,31.30559199950064,柴油,国六,客车,5,3
外4,G5_2700_727,121.2950212382384,31.036574885517357,柴油,国四,集卡,5,5
外2,G5_2710_733,121.74417888029814,31.267207791637656,柴油,国五,集卡,5,5
外2,G5_2711_731,121.78909464450413,31.190392523736996,柴油,国五,集卡,5,4
外1,G5_2705_736,121.51960005926826,31.382313508724522,柴油,国六,集卡,5,5
外4,G5_2706_733,121.56451582347424,31.267207791637656,柴油,国五,集卡,5,4
外4,G5_2701_727,121.33993700244436,31.036574885517357,柴油,国六,集卡,5,4
外1,G5_2710_731,121.74417888029814,31.190392523736996,柴油,国五,集卡,5,4
外1,G5_2711_723,121.78909464450413,30.882508365567617,柴油,国五,集卡,5,5
外5,G5_2701_739,121.33993700244436,31.497278344296827,柴油,国五,集卡,5,3
外4,G5_2704_723,121.47468429506229,30.882508365567617,柴油,国六,集卡,5,3
外2,G5_2703_721,121.42976853085631,30.805381997457314,柴油,国六,集卡,5,5
外2,G5_2703_721,121.42976853085631,30.805381997457314,其他,未知,未知,5,4
外2,G5_2702_736,121.38485276665034,31.382313508724522,柴油,国四,集卡,5,3
外4,G5_2705_726,121.51960005926826,30.99808156047971,柴油,国五,集卡,5,5
外4,G5_2706_734,121.56451582347424,31.30559199950064,电动,新能源,未知,5,2
外2,G5_2702_726,121.38485276665034,30.99808156047971,柴油,国五,集卡,5,5
外4,G5_2708_726,121.65434735188619,30.99808156047971,柴油,国六,集卡,5,4
外4,G5_2712_724,121.83401040871009,30.921048289362904,柴油,国四,集卡,5,5
外1,G5_2710_733,121.74417888029814,31.267207791637656,柴油,国五,集卡,5,5
外4,G5_2700_727,121.2950212382384,31.036574885517357,其他,未知,未知,5,5
外4,G5_2700_726,121.2950212382384,30.99808156047971,柴油,国六,集卡,5,4
外6,G5_2711_735,121.78909464450413,31.343960575473936,其他,未知,未知,4,3
外4,G5_2702_739,121.38485276665034,31.497278344296827,柴油,国四,集卡,4,4
外6,G5_2706_738,121.56451582347424,31.45897240388786,柴油,国六,普通货车,4,3
外4,G5_2697_730,121.16027394562046,31.151961485527742,柴油,国五,集卡,4,4
外6,G5_2711_735,121.78909464450413,31.343960575473936,柴油,国六,集卡,4,3
外2,G5_2706_734,121.56451582347424,31.30559199950064,其他,未知,未知,4,3
外2,G5_2705_736,121.51960005926826,31.382313508724522,电动,新能源,未知,4,4
外1,G5_2702_724,121.38485276665034,30.921048289362904,柴油,国五,集卡,4,4
外4,G5_2703_725,121.42976853085631,30.959572691386352,柴油,国四,集卡,4,3
外4,G5_2700_719,121.2950212382384,30.728193676973024,柴油,国六,集卡,4,4
外4,G5_2699_733,121.25010547403241,31.267207791637656,柴油,国六,集卡,4,2
外4,G5_2707_726,121.60943158768023,30.99808156047971,柴油,国四,集卡,4,3
外4,G5_2707_727,121.60943158768023,31.036574885517357,柴油,国五,集卡,4,4
外1,G5_2712_724,121.83401040871009,30.921048289362904,柴油,国六,集卡,4,3
外1,G5_2710_732,121.74417888029814,31.228807962750448,柴油,国四,集卡,4,4
外1,G5_2712_726,121.83401040871009,30.99808156047971,柴油,国五,集卡,4,2
外4,G5_2711_731,121.78909464450413,31.190392523736996,柴油,国五,集卡,4,3
外1,G5_2713_723,121.87892617291608,30.882508365567617,柴油,国四,集卡,4,3
外1,G5_2713_723,121.87892617291608,30.882508365567617,其他,未知,未知,4,4
外5,G5_2704_736,121.47468429506229,31.382313508724522,柴油,国四,集卡,4,4
外2,G5_2698_732,121.20518970982643,31.228807962750448,柴油,国五,集卡,4,3
外2,G5_2707_734,121.60943158768023,31.30559199950064,柴油,国四,集卡,4,4
外4,G5_2702_725,121.38485276665034,30.959572691386352,柴油,国六,集卡,4,4
外2,G5_2709_732,121.69926311609218,31.228807962750448,其他,未知,未知,4,4
外4,G5_2701_734,121.33993700244436,31.30559199950064,柴油,国六,集卡,4,3
外4,G5_2712_728,121.83401040871009,31.075052655406168,柴油,国四,集卡,4,4
外5,G5_2704_735,121.47468429506229,31.343960575473936,柴油,国四,集卡,4,3
外4,G5_2702_721,121.38485276665034,30.805381997457314,柴油,国六,集卡,4,4
外2,G5_2707_733,121.60943158768023,31.267207791637656,柴油,国四,集卡,4,4
外2,G5_2707_733,121.60943158768023,31.267207791637656,柴油,国五,集卡,4,4
外1,G5_2709_727,121.69926311609218,31.036574885517357,电动,新能源,未知,4,2
外2,G5_2698_737,121.20518970982643,31.420650788451876,柴油,国五,集卡,4,4
外2,G5_2699_730,121.25010547403241,31.151961485527742,柴油,国五,集卡,4,4
外5,G5_2710_726,121.74417888029814,30.99808156047971,柴油,国五,其它,4,3
外1,G5_2708_732,121.65434735188619,31.228807962750448,柴油,国五,集卡,4,4
外1,G5_2703_721,121.42976853085631,30.805381997457314,柴油,国六,集卡,4,4
外5,G5_2712_722,121.83401040871009,30.843952931191293,柴油,国六,普通货车,4,4
外5,G5_2712_722,121.83401040871009,30.843952931191293,柴油,国五,普通货车,4,4
外5,G5_2712_724,121.83401040871009,30.921048289362904,柴油,国五,普通货车,4,4
外5,G5_2711_723,121.78909464450413,30.882508365567617,柴油,国五,集卡,4,4
外1,G5_2703_736,121.42976853085631,31.382313508724522,其他,未知,未知,4,4
外5,G5_2705_736,121.51960005926826,31.382313508724522,电动,新能源,未知,4,4
外5,G5_2709_733,121.69926311609218,31.267207791637656,其他,未知,未知,4,2
外1,G5_2698_732,121.20518970982643,31.228807962750448,电动,新能源,未知,4,4
外4,G5_2712_726,121.83401040871009,30.99808156047971,柴油,国六,集卡,4,4
外4,G5_2700_739,121.2950212382384,31.497278344296827,柴油,国五,集卡,4,2
外4,G5_2700_738,121.2950212382384,31.45897240388786,柴油,国六,集卡,4,4
外4,G5_2712_723,121.83401040871009,30.882508365567617,电动,新能源,未知,4,4
外4,G5_2710_725,121.74417888029814,30.959572691386352,柴油,国五,集卡,4,4
外4,G5_2700_735,121.2950212382384,31.343960575473936,柴油,国四,集卡,4,4
外4,G5_2700_734,121.2950212382384,31.30559199950064,柴油,国五,集卡,4,3
外1,G5_2699_738,121.25010547403241,31.45897240388786,柴油,国五,集卡,4,4
外2,G5_2697_726,121.16027394562046,30.99808156047971,柴油,国五,集卡,4,3
外2,G5_2710_731,121.74417888029814,31.190392523736996,柴油,国五,集卡,4,3
外2,G5_2710_730,121.74417888029814,31.151961485527742,柴油,国五,集卡,4,4
外6,G5_2712_722,121.83401040871009,30.843952931191293,柴油,国六,普通货车,4,4
外4,G5_2697_736,121.16027394562046,31.382313508724522,柴油,国五,集卡,4,4
外6,G5_2707_727,121.60943158768023,31.036574885517357,柴油,国六,普通货车,4,2
外2,G5_2713_723,121.87892617291608,30.882508365567617,其他,未知,未知,4,4
外6,G5_2708_737,121.65434735188619,31.420650788451876,柴油,国五,集卡,4,3
外1,G5_2701_734,121.33993700244436,31.30559199950064,柴油,国五,集卡,4,4
外2,G5_2704_737,121.47468429506229,31.420650788451876,其他,未知,未知,4,4
外4,G5_2703_732,121.42976853085631,31.228807962750448,柴油,国五,客车,4,1
外4,G5_2695_728,121.07044241720851,31.075052655406168,柴油,国五,集卡,4,4
外4,G5_2695_725,121.07044241720851,30.959572691386352,柴油,国五,集卡,4,4
外4,G5_2697_731,121.16027394562046,31.190392523736996,柴油,国六,集卡,4,4
外2,G5_2708_732,121.65434735188619,31.228807962750448,柴油,国四,集卡,4,4
外4,G5_2701_728,121.33993700244436,31.075052655406168,柴油,国六,集卡,4,4
外1,G5_2710_730,121.74417888029814,31.151961485527742,柴油,国六,集卡,4,4
外5,G5_2703_720,121.42976853085631,30.76679557562169,柴油,国五,集卡,4,3
外4,G5_2708_731,121.65434735188619,31.190392523736996,柴油,国五,集卡,4,4
外4,G5_2708_731,121.65434735188619,31.190392523736996,柴油,国四,集卡,4,4
外2,G5_2700_725,121.2950212382384,30.959572691386352,柴油,国五,集卡,4,4
外4,G5_2707_734,121.60943158768023,31.30559199950064,柴油,国六,集卡,4,4
外4,G5_2707_730,121.60943158768023,31.151961485527742,柴油,国五,集卡,4,3
外4,G5_2695_731,121.07044241720851,31.190392523736996,柴油,国五,集卡,4,4
外1,G5_2701_722,121.33993700244436,30.843952931191293,柴油,国五,集卡,4,3
外2,G5_2702_739,121.38485276665034,31.497278344296827,柴油,国六,集卡,4,4
外2,G5_2704_722,121.47468429506229,30.843952931191293,柴油,国五,集卡,4,4
外4,G5_2703_737,121.42976853085631,31.420650788451876,其他,未知,未知,4,4
外4,G5_2704_737,121.47468429506229,31.420650788451876,柴油,国四,集卡,4,3
外2,G5_2702_727,121.38485276665034,31.036574885517357,柴油,国五,集卡,4,4
外4,G5_2705_728,121.51960005926826,31.075052655406168,柴油,国五,集卡,4,3
外2,G5_2702_738,121.38485276665034,31.45897240388786,电动,新能源,未知,4,4
外4,G5_2700_730,121.2950212382384,31.151961485527742,柴油,国六,集卡,4,4
外2,G5_2711_723,121.78909464450413,30.882508365567617,柴油,国五,集卡,4,4
外2,G5_2711_723,121.78909464450413,30.882508365567617,柴油,国六,集卡,4,4
外4,G5_2706_735,121.56451582347424,31.343960575473936,柴油,国五,集卡,4,3
外4,G5_2706_722,121.56451582347424,30.843952931191293,柴油,国六,集卡,4,4
外4,G5_2706_735,121.56451582347424,31.343960575473936,柴油,国四,集卡,4,4
外2,G5_2701_726,121.33993700244436,30.99808156047971,柴油,国六,集卡,4,4
外2,G5_2710_733,121.74417888029814,31.267207791637656,柴油,国四,集卡,4,3
外4,G5_2700_733,121.2950212382384,31.267207791637656,柴油,国五,集卡,4,4
外4,G5_2700_726,121.2950212382384,30.99808156047971,其他,未知,未知,4,4
外4,G5_2700_726,121.2950212382384,30.99808156047971,柴油,国四,集卡,4,4
外1,G5_2702_726,121.38485276665034,30.99808156047971,柴油,国五,集卡,4,4
外2,G5_2700_733,121.2950212382384,31.267207791637656,柴油,国五,集卡,4,4
外5,G5_2695_731,121.07044241720851,31.190392523736996,柴油,国五,集卡,4,2
外5,G5_2702_737,121.38485276665034,31.420650788451876,柴油,国五,集卡,4,3
外5,G5_2699_733,121.25010547403241,31.267207791637656,柴油,国五,集卡,4,4
外4,G5_2713_723,121.87892617291608,30.882508365567617,其他,未知,未知,4,3
外4,G5_2713_722,121.87892617291608,30.843952931191293,柴油,国四,集卡,4,4
外5,G5_2697_735,121.16027394562046,31.343960575473936,柴油,国五,普通货车,4,4
外1,G5_2710_732,121.74417888029814,31.228807962750448,柴油,国五,集卡,4,4
外1,G5_2710_723,121.74417888029814,30.882508365567617,柴油,国四,集卡,4,4
外6,G5_2703_735,121.42976853085631,31.343960575473936,柴油,国六,普通货车,4,1
外6,G5_2703_742,121.42976853085631,31.612102008491252,其他,未知,未知,4,1
外5,G5_2702_721,121.38485276665034,30.805381997457314,柴油,国五,集卡,4,2
外5,G5_2701_728,121.33993700244436,31.075052655406168,柴油,国五,集卡,4,4
外5,G5_2705_726,121.51960005926826,30.99808156047971,柴油,国六,集卡,4,3
外5,G5_2701_734,121.33993700244436,31.30559199950064,柴油,国五,集卡,4,4
外6,G5_2704_743,121.47468429506229,31.650345142083754,柴油,国六,普通货车,4,1
外6,G5_2705_728,121.51960005926826,31.075052655406168,柴油,国六,普通货车,4,2
外2,G5_2705_736,121.51960005926826,31.382313508724522,柴油,国六,集卡,4,4
外1,G5_2705_736,121.51960005926826,31.382313508724522,电动,新能源,未知,4,4
外6,G5_2705_735,121.51960005926826,31.343960575473936,柴油,国五,集卡,4,4
外1,G5_2700_727,121.2950212382384,31.036574885517357,其他,未知,未知,4,3
外1,G5_2700_727,121.2950212382384,31.036574885517357,柴油,国六,集卡,4,4
外6,G5_2708_737,121.65434735188619,31.420650788451876,其他,未知,未知,4,4
外1,G5_2703_721,121.42976853085631,30.805381997457314,柴油,国五,集卡,4,4
外1,G5_2700_738,121.2950212382384,31.45897240388786,柴油,国五,集卡,4,3
外1,G5_2707_734,121.60943158768023,31.30559199950064,柴油,国五,集卡,4,4
外5,G5_2700_727,121.2950212382384,31.036574885517357,柴油,国四,集卡,4,2
外1,G5_2704_721,121.47468429506229,30.805381997457314,其他,未知,未知,4,4
外5,G5_2713_723,121.87892617291608,30.882508365567617,柴油,国五,集卡,4,4
外5,G5_2713_723,121.87892617291608,30.882508365567617,柴油,国五,普通货车,4,4
外6,G5_2705_736,121.51960005926826,31.382313508724522,柴油,国六,客车,4,2
外1,G5_2709_731,121.69926311609218,31.190392523736996,柴油,国五,集卡,4,4
外5,G5_2701_726,121.33993700244436,30.99808156047971,柴油,国四,普通货车,4,2
外5,G5_2700_730,121.2950212382384,31.151961485527742,柴油,国五,集卡,4,4
外5,G5_2700_735,121.2950212382384,31.343960575473936,其他,未知,未知,4,3
外1,G5_2708_731,121.65434735188619,31.190392523736996,柴油,国五,普通货车,4,2
外6,G5_2698_732,121.20518970982643,31.228807962750448,柴油,国五,普通货车,4,2
外6,G5_2699_737,121.25010547403241,31.420650788451876,柴油,国六,集卡,4,3
外6,G5_2698_733,121.20518970982643,31.267207791637656,柴油,国六,普通货车,4,1
外6,G5_2713_724,121.87892617291608,30.921048289362904,电动,新能源,未知,4,4
外4,G5_2699_733,121.25010547403241,31.267207791637656,柴油,国五,集卡,4,4
外1,G5_2697_737,121.16027394562046,31.420650788451876,柴油,国五,集卡,4,3
外1,G5_2700_719,121.2950212382384,30.728193676973024,柴油,国五,集卡,4,4
外6,G5_2710_739,121.74417888029814,31.497278344296827,柴油,国五,普通货车,3,1
外6,G5_2710_735,121.74417888029814,31.343960575473936,柴油,国四,客车,3,1
外1,G5_2699_727,121.25010547403241,31.036574885517357,其他,未知,未知,3,2
外1,G5_2699_727,121.25010547403241,31.036574885517357,柴油,国五,集卡,3,3
外6,G5_2710_730,121.74417888029814,31.151961485527742,柴油,国六,集卡,3,2
外6,G5_2710_731,121.74417888029814,31.190392523736996,柴油,国四,集卡,3,3
外6,G5_2710_726,121.74417888029814,30.99808156047971,柴油,国五,普通货车,3,3
外6,G5_2710_730,121.74417888029814,31.151961485527742,柴油,国五,渣土,3,1
外4,G5_2698_729,121.20518970982643,31.11351485908563,柴油,国五,集卡,3,3
外4,G5_2697_726,121.16027394562046,30.99808156047971,柴油,国六,集卡,3,2
外6,G5_2712_723,121.83401040871009,30.882508365567617,柴油,国六,集卡,3,3
外6,G5_2711_735,121.78909464450413,31.343960575473936,柴油,国六,普通货车,3,2
外6,G5_2711_735,121.78909464450413,31.343960575473936,柴油,国四,客车,3,1
外4,G5_2702_738,121.38485276665034,31.45897240388786,电动,新能源,未知,3,3
外4,G5_2702_739,121.38485276665034,31.497278344296827,其他,未知,未知,3,2
外2,G5_2706_722,121.56451582347424,30.843952931191293,其他,未知,未知,3,3
外4,G5_2702_736,121.38485276665034,31.382313508724522,电动,新能源,未知,3,3
外4,G5_2703_736,121.42976853085631,31.382313508724522,柴油,国六,普通货车,3,3
外4,G5_2703_728,121.42976853085631,31.075052655406168,柴油,国五,集卡,3,2
外2,G5_2705_726,121.51960005926826,30.99808156047971,柴油,国四,集卡,3,3
外2,G5_2704_736,121.47468429506229,31.382313508724522,电动,新能源,未知,3,2
外4,G5_2703_724,121.42976853085631,30.921048289362904,柴油,国五,集卡,3,3
外4,G5_2703_725,121.42976853085631,30.959572691386352,其他,未知,未知,3,3
外4,G5_2703_725,121.42976853085631,30.959572691386352,柴油,国六,集卡,3,3
外4,G5_2703_726,121.42976853085631,30.99808156047971,柴油,国五,集卡,3,3
外4,G5_2704_725,121.47468429506229,30.959572691386352,柴油,国五,集卡,3,3
外2,G5_2704_721,121.47468429506229,30.805381997457314,其他,未知,未知,3,2
外2,G5_2703_727,121.42976853085631,31.036574885517357,柴油,国五,集卡,3,3
外4,G5_2704_721,121.47468429506229,30.805381997457314,柴油,国四,集卡,3,3
外4,G5_2704_722,121.47468429506229,30.843952931191293,柴油,国四,集卡,3,3
外4,G5_2705_729,121.51960005926826,31.11351485908563,电动,新能源,未知,3,1
外4,G5_2705_733,121.51960005926826,31.267207791637656,柴油,国五,集卡,3,2
外4,G5_2705_726,121.51960005926826,30.99808156047971,柴油,国四,集卡,3,2
外2,G5_2701_738,121.33993700244436,31.45897240388786,柴油,国六,集卡,3,2
外4,G5_2704_737,121.47468429506229,31.420650788451876,柴油,国五,集卡,3,3
外2,G5_2701_734,121.33993700244436,31.30559199950064,柴油,国五,集卡,3,3
外2,G5_2700_738,121.2950212382384,31.45897240388786,柴油,国六,集卡,3,3
外2,G5_2701_720,121.33993700244436,30.76679557562169,柴油,国六,集卡,3,2
外2,G5_2700_736,121.2950212382384,31.382313508724522,柴油,国五,集卡,3,3
外4,G5_2706_735,121.56451582347424,31.343960575473936,柴油,国六,集卡,3,1
外4,G5_2707_724,121.60943158768023,30.921048289362904,柴油,国五,集卡,3,3
外4,G5_2706_722,121.56451582347424,30.843952931191293,其他,未知,未知,3,3
外4,G5_2705_729,121.51960005926826,31.11351485908563,柴油,国五,集卡,3,3
外4,G5_2708_728,121.65434735188619,31.075052655406168,柴油,国五,集卡,3,3
外2,G5_2700_729,121.2950212382384,31.11351485908563,柴油,国六,集卡,3,3
外2,G5_2699_737,121.25010547403241,31.420650788451876,柴油,国五,集卡,3,3
外4,G5_2702_728,121.38485276665034,31.075052655406168,柴油,国六,集卡,3,3
外4,G5_2702_729,121.38485276665034,31.11351485908563,柴油,国五,客车,3,1
外2,G5_2707_734,121.60943158768023,31.30559199950064,柴油,国五,集卡,3,3
外2,G5_2707_727,121.60943158768023,31.036574885517357,柴油,国六,集卡,3,3
外2,G5_2707_729,121.60943158768023,31.11351485908563,柴油,国五,集卡,3,3
外2,G5_2706_734,121.56451582347424,31.30559199950064,柴油,国四,集卡,3,3
外2,G5_2706_735,121.56451582347424,31.343960575473936,柴油,国五,集卡,3,3
外2,G5_2707_724,121.60943158768023,30.921048289362904,柴油,国六,集卡,3,2
外2,G5_2707_725,121.60943158768023,30.959572691386352,柴油,国五,集卡,3,3
外4,G5_2701_738,121.33993700244436,31.45897240388786,其他,未知,未知,3,2
外4,G5_2709_731,121.69926311609218,31.190392523736996,柴油,国六,集卡,3,2
外2,G5_2699_734,121.25010547403241,31.30559199950064,柴油,国五,集卡,3,3
外2,G5_2699_729,121.25010547403241,31.11351485908563,电动,新能源,未知,3,3
外2,G5_2699_727,121.25010547403241,31.036574885517357,其他,未知,未知,3,3
外2,G5_2699_728,121.25010547403241,31.075052655406168,柴油,国五,集卡,3,3
外2,G5_2698_735,121.20518970982643,31.343960575473936,柴油,国五,集卡,3,3
外4,G5_2709_724,121.69926311609218,30.921048289362904,柴油,国五,集卡,3,1
外4,G5_2709_728,121.69926311609218,31.075052655406168,柴油,国五,集卡,3,2
外2,G5_2696_725,121.11535818141448,30.959572691386352,柴油,国六,集卡,3,3
外4,G5_2710_733,121.74417888029814,31.267207791637656,柴油,国四,集卡,3,3
外4,G5_2711_722,121.78909464450413,30.843952931191293,柴油,国四,集卡,3,3
外4,G5_2710_732,121.74417888029814,31.228807962750448,其他,未知,未知,3,3
外4,G5_2710_725,121.74417888029814,30.959572691386352,柴油,国六,集卡,3,3
外4,G5_2710_724,121.74417888029814,30.921048289362904,柴油,国四,集卡,3,3
外1,G5_2712_728,121.83401040871009,31.075052655406168,柴油,国六,集卡,3,3
外4,G5_2712_722,121.83401040871009,30.843952931191293,柴油,国五,集卡,3,3
外2,G5_2697_736,121.16027394562046,31.382313508724522,柴油,国五,集卡,3,2
外2,G5_2696_732,121.11535818141448,31.228807962750448,柴油,国五,集卡,3,2
外1,G5_2711_729,121.78909464450413,31.11351485908563,柴油,国六,集卡,3,2
外5,G5_2699_727,121.25010547403241,31.036574885517357,柴油,国五,集卡,3,3
外5,G5_2699_732,121.25010547403241,31.228807962750448,柴油,国五,集卡,3,3
外5,G5_2698_724,121.20518970982643,30.921048289362904,柴油,国六,集卡,3,3
外5,G5_2697_734,121.16027394562046,31.30559199950064,柴油,国六,集卡,3,3
外4,G5_2712_724,121.83401040871009,30.921048289362904,电动,新能源,未知,3,3
外4,G5_2701_734,121.33993700244436,31.30559199950064,其他,未知,未知,3,2
外2,G5_2709_731,121.69926311609218,31.190392523736996,柴油,国四,集卡,3,3
外2,G5_2709_727,121.69926311609218,31.036574885517357,柴油,国四,集卡,3,3
外2,G5_2709_727,121.69926311609218,31.036574885517357,电动,新能源,未知,3,3
外2,G5_2708_733,121.65434735188619,31.267207791637656,其他,未知,未知,3,3
外2,G5_2708_731,121.65434735188619,31.190392523736996,柴油,国六,集卡,3,2
外4,G5_2701_728,121.33993700244436,31.075052655406168,柴油,国五,集卡,3,3
外1,G5_2710_723,121.74417888029814,30.882508365567617,电动,新能源,未知,3,3
外1,G5_2710_726,121.74417888029814,30.99808156047971,柴油,国五,集卡,3,3
外5,G5_2701_726,121.33993700244436,30.99808156047971,其他,未知,未知,3,2
外5,G5_2700_736,121.2950212382384,31.382313508724522,柴油,国四,集卡,3,2
外5,G5_2700_738,121.2950212382384,31.45897240388786,柴油,国四,集卡,3,3
外5,G5_2701_723,121.33993700244436,30.882508365567617,柴油,国五,集卡,3,3
外5,G5_2700_726,121.2950212382384,30.99808156047971,柴油,国五,集卡,3,3
外5,G5_2700_727,121.2950212382384,31.036574885517357,柴油,国六,集卡,3,1
外1,G5_2707_733,121.60943158768023,31.267207791637656,柴油,国四,集卡,3,3
外5,G5_2704_721,121.47468429506229,30.805381997457314,柴油,国六,集卡,3,3
外5,G5_2703_728,121.42976853085631,31.075052655406168,其他,未知,未知,3,1
外5,G5_2703_728,121.42976853085631,31.075052655406168,柴油,国五,集卡,3,3
外5,G5_2703_735,121.42976853085631,31.343960575473936,柴油,国五,集卡,3,3
外5,G5_2703_736,121.42976853085631,31.382313508724522,其他,未知,未知,3,3
外5,G5_2702_737,121.38485276665034,31.420650788451876,柴油,国六,集卡,3,3
外5,G5_2702_739,121.38485276665034,31.497278344296827,柴油,国五,集卡,3,3
外5,G5_2701_728,121.33993700244436,31.075052655406168,柴油,国六,集卡,3,3
外1,G5_2710_730,121.74417888029814,31.151961485527742,柴油,国五,集卡,3,3
外1,G5_2710_731,121.74417888029814,31.190392523736996,其他,未知,未知,3,1
外1,G5_2707_726,121.60943158768023,30.99808156047971,柴油,国五,集卡,3,2
外5,G5_2705_735,121.51960005926826,31.343960575473936,柴油,国四,集卡,3,3
外5,G5_2705_726,121.51960005926826,30.99808156047971,其他,未知,未知,3,2
外5,G5_2704_735,121.47468429506229,31.343960575473936,电动,新能源,未知,3,3
外5,G5_2704_725,121.47468429506229,30.959572691386352,柴油,国五,集卡,3,3
外1,G5_2709_727,121.69926311609218,31.036574885517357,柴油,国四,集卡,3,3
外1,G5_2708_733,121.65434735188619,31.267207791637656,柴油,国四,集卡,3,3
外2,G5_2710_730,121.74417888029814,31.151961485527742,柴油,国四,集卡,3,3
外2,G5_2710_731,121.74417888029814,31.190392523736996,其他,未知,未知,3,2
外2,G5_2710_724,121.74417888029814,30.921048289362904,柴油,国四,集卡,3,3
外2,G5_2709_733,121.69926311609218,31.267207791637656,电动,新能源,未知,3,3
外4,G5_2700_736,121.2950212382384,31.382313508724522,柴油,国五,集卡,3,3
外4,G5_2700_738,121.2950212382384,31.45897240388786,其他,未知,未知,3,3
外4,G5_2700_735,121.2950212382384,31.343960575473936,其他,未知,未知,3,3
外1,G5_2704_736,121.47468429506229,31.382313508724522,电动,新能源,未知,3,3
外5,G5_2709_733,121.69926311609218,31.267207791637656,柴油,国六,普通货车,3,3
外5,G5_2709_727,121.69926311609218,31.036574885517357,柴油,国四,集卡,3,2
外5,G5_2708_733,121.65434735188619,31.267207791637656,其他,未知,未知,3,2
外5,G5_2708_733,121.65434735188619,31.267207791637656,柴油,国四,集卡,3,2
外5,G5_2707_734,121.60943158768023,31.30559199950064,柴油,国六,普通货车,3,1
外5,G5_2707_733,121.60943158768023,31.267207791637656,柴油,国六,普通货车,3,1
外5,G5_2707_726,121.60943158768023,30.99808156047971,柴油,国五,集卡,3,3
外5,G5_2706_726,121.56451582347424,30.99808156047971,柴油,国五,集卡,3,3
外1,G5_2707_732,121.60943158768023,31.228807962750448,柴油,国六,集卡,3,2
外1,G5_2704_722,121.47468429506229,30.843952931191293,柴油,国六,集卡,3,3
外1,G5_2703_737,121.42976853085631,31.420650788451876,柴油,国四,集卡,3,2
外1,G5_2703_726,121.42976853085631,30.99808156047971,柴油,国五,集卡,3,2
外1,G5_2703_728,121.42976853085631,31.075052655406168,柴油,国五,集卡,3,3
外5,G5_2710_732,121.74417888029814,31.228807962750448,柴油,国五,集卡,3,3
外5,G5_2711_723,121.78909464450413,30.882508365567617,柴油,国六,普通货车,3,3
外5,G5_2710_724,121.74417888029814,30.921048289362904,柴油,国六,集卡,3,3
外5,G5_2709_733,121.69926311609218,31.267207791637656,柴油,国四,集卡,3,3
外5,G5_2710_723,121.74417888029814,30.882508365567617,柴油,国五,普通货车,3,3
外5,G5_2710_723,121.74417888029814,30.882508365567617,柴油,国六,集卡,3,3
外5,G5_2710_723,121.74417888029814,30.882508365567617,电动,新能源,未知,3,3
外1,G5_2705_729,121.51960005926826,31.11351485908563,其他,未知,未知,3,3
外4,G5_2700_733,121.2950212382384,31.267207791637656,其他,未知,未知,3,2
外2,G5_2711_730,121.78909464450413,31.151961485527742,柴油,国六,集卡,3,3
外2,G5_2711_731,121.78909464450413,31.190392523736996,柴油,国四,集卡,3,2
外2,G5_2711_729,121.78909464450413,31.11351485908563,柴油,国六,集卡,3,3
外2,G5_2711_722,121.78909464450413,30.843952931191293,柴油,国六,集卡,3,3
外2,G5_2710_732,121.74417888029814,31.228807962750448,柴油,国四,集卡,3,3
外4,G5_2700_728,121.2950212382384,31.075052655406168,柴油,国六,集卡,3,3
外1,G5_2702_728,121.38485276665034,31.075052655406168,柴油,国六,集卡,3,3
外1,G5_2702_726,121.38485276665034,30.99808156047971,柴油,国六,集卡,3,3
外6,G5_2699_732,121.25010547403241,31.228807962750448,柴油,国五,普通货车,3,2
外5,G5_2713_723,121.87892617291608,30.882508365567617,柴油,国六,集卡,3,3
